OCR Corrections — 2515 substitutions across 246 entries
========================================================================
DATE         RULE             ORIGINAL                     CORRECTED
1942-07-21   hyphen_join      replace-ments                replacements
1942-07-22   phrase_norm      Cominch                      COMINCH
1942-07-22   hyphen_join      Apparent-ly                  Apparently
1942-07-22   hyphen_join      con-sideration               consideration
1942-07-22   hyphen_join      communi-cate                 communicate
1942-07-23   hyphen_join      per-sonnel                   personnel
1942-07-23   hyphen_join      Pos-sibly                    Possibly
1942-07-24   hyphen_join      stand-ing                    standing
1942-07-24   hyphen_join      re-garding                   regarding
1942-07-25   phrase_norm      Cominch                      COMINCH
1942-07-25   phrase_norm      Cominch                      COMINCH
1942-07-25   hyphen_join      bom-bard                     bombard
1942-07-25   hyphen_join      in-vestigate                 investigate
1942-07-25   hyphen_join      in-dicates                   indicates
1942-07-25   hyphen_join      re-ported                    reported
1942-07-25   hyphen_join      wait-ing                     waiting
1942-07-25   hyphen_join      in-dicates                   indicates
1942-07-25   hyphen_join      con-ferences                 conferences
1942-07-25   hyphen_join      con-ference                  conference
1942-07-27   hyphen_join      air-plane                    airplane
1942-07-28   phrase_norm      Cominch                      COMINCH
1942-07-28   hyphen_join      battle-ship                  battleship
1942-07-28   hyphen_join      Concen-tration               Concentration
1942-07-28   hyphen_join      com-pleted                   completed
1942-07-28   hyphen_join      Im-pregnable                 Impregnable
1942-07-28   hyphen_join      pene-trate                   penetrate
1942-07-28   hyphen_join      re-quisite                   requisite
1942-07-28   hyphen_join      win-ning                     winning
1942-07-28   hyphen_join      dis-credit                   discredit
1942-07-28   hyphen_join      rela-tive                    relative
1942-07-28   hyphen_join      oper-ate                     operate
1942-07-28   hyphen_join      prob-ably                    probably
1942-07-28   hyphen_join      ef-fort                      effort
1942-07-28   hyphen_join      in-evitable                  inevitable
1942-07-28   hyphen_join      cap-ture                     capture
1942-07-28   hyphen_join      crui-ser                     cruiser
1942-07-28   hyphen_join      con-siderably                considerably
1942-07-28   hyphen_join      Suf-fice                     Suffice
1942-07-28   stray_punct_prefix .operations                  operations
1942-07-29   stray_punct      r;ood                        rood
1942-07-29   digit_sub        so0ner                       soOner
1942-07-29   stray_symbol     cor1r1~u1d                   cor1r1u1d
1942-07-29   stray_symbol     p~1oto                       p1oto
1942-07-29   stray_symbol     IIAJ~IIJ                     IIAJIIJ
1942-07-29   stray_symbol     arentl~r                     arentlr
1942-07-30   hyphen_join      rein-forcements              reinforcements
1942-07-31   phrase_norm      Cominch                      COMINCH
1942-07-31   hyphen_join      dis-location                 dislocation
1942-07-31   hyphen_join      alter-nate                   alternate
1942-07-31   hyphen_join      bat-talions                  battalions
1942-07-31   hyphen_join      battal-ion                   battalion
1942-07-31   hyphen_join      offen-sive                   offensive
1942-07-31   rn_m             Cornmence                    Commence
1942-08-03   phrase_norm      Cominch                      COMINCH
1942-08-03   hyphen_join      dis-cussed                   discussed
1942-08-03   hyphen_join      pro-ject                     project
1942-08-03   hyphen_join      opera-tion                   operation
1942-08-03   hyphen_join      ex-pedition                  expedition
1942-08-03   hyphen_join      construc-tion                construction
1942-08-03   hyphen_join      recommenda-tions             recommendations
1942-08-03   hyphen_join      bombard-ment                 bombardment
1942-08-03   hyphen_join      post-pone                    postpone
1942-08-03   stray_punct      P.acific                     Pacific
1942-08-03   stray_punct_prefix .are                         are
1942-08-03   stray_punct_prefix .landing                     landing
1942-08-03   symbol_repair    decid~d                      decided
1942-08-03   stray_symbol     Y~NE                         YNE
1942-08-03   symbol_repair    occu~y                       occupy
1942-08-03   stray_symbol     CA1~0N                       CA10N
1942-08-03   symbol_repair    unre~orted                   unretorted
1942-08-03   stray_symbol     arrive~afely                 arriveafely
1942-08-04   phrase_norm      Cominch                      COMINCH
1942-08-04   phrase_norm      Cominch                      COMINCH
1942-08-04   phrase_norm      Cominch                      COMINCH
1942-08-04   phrase_norm      Cominch                      COMINCH
1942-08-04   hyphen_join      ap-proach                    approach
1942-08-04   hyphen_join      spot-ting                    spotting
1942-08-04   hyphen_join      excel-lent                   excellent
1942-08-04   hyphen_join      po-sitions                   positions
1942-08-04   hyphen_join      artil-lery                   artillery
1942-08-04   hyphen_join      auxil-iary                   auxiliary
1942-08-04   hyphen_join      mis-sing                     missing
1942-08-04   hyphen_join      opera-tions                  operations
1942-08-04   hyphen_join      Sub-marines                  Submarines
1942-08-04   hyphen_join      Fur-ther                     Further
1942-08-04   hyphen_join      tor-pedo                     torpedo
1942-08-04   hyphen_join      require-ments                requirements
1942-08-04   hyphen_join      unload-ing                   unloading
1942-08-04   hyphen_join      wea-ther                     weather
1942-08-04   hyphen_join      Max-imum                     Maximum
1942-08-04   hyphen_join      load-ing                     loading
1942-08-04   hyphen_join      pos-sibly                    possibly
1942-08-04   hyphen_join      har-bor                      harbor
1942-08-04   hyphen_join      Dur-ing                      During
1942-08-04   hyphen_join      receiv-ing                   receiving
1942-08-04   hyphen_join      as-sume                      assume
1942-08-04   hyphen_join      trans-ferred                 transferred
1942-08-04   hyphen_join      opera-tion                   operation
1942-08-04   hyphen_join      govern-ing                   governing
1942-08-04   hyphen_join      com-pleted                   completed
1942-08-04   hyphen_join      prison-ers                   prisoners
1942-08-04   hyphen_join      opera-tions                  operations
1942-08-04   hyphen_join      recon-naissance              reconnaissance
1942-08-04   hyphen_join      ob-tained                    obtained
1942-08-04   hyphen_join      com-pleted                   completed
1942-08-04   hyphen_join      fur-nished                   furnished
1942-08-04   hyphen_join      refer-ence                   reference
1942-08-04   hyphen_join      develop-ment                 development
1942-08-04   hyphen_join      air-field                    airfield
1942-08-04   hyphen_join      pro-tection                  protection
1942-08-04   hyphen_join      pre-parations                preparations
1942-08-04   hyphen_join      air-field                    airfield
1942-08-04   hyphen_join      unten-able                   untenable
1942-08-04   hyphen_join      expecta-tion                 expectation
1942-08-04   hyphen_join      substitu-tion                substitution
1942-08-04   hyphen_join      con-struction                construction
1942-08-04   hyphen_join      opera-tion                   operation
1942-08-04   hyphen_join      estab-lishment               establishment
1942-08-04   hyphen_join      pro-visions                  provisions
1942-08-04   hyphen_join      intelli-gence                intelligence
1942-08-04   hyphen_join      retir-ing                    retiring
1942-08-04   hyphen_join      be-lieved                    believed
1942-08-04   hyphen_join      car-rier                     carrier
1942-08-04   digit_sub        S0C                          SOC
1942-08-04   digit_sub        S0C                          SOC
1942-08-04   stray_symbol     MAT\IN                       MATIN
1942-08-05   phrase_norm      Cominch                      COMINCH
1942-08-05   phrase_norm      Cominch                      COMINCH
1942-08-05   hyphen_join      dis-cussed                   discussed
1942-08-05   hyphen_join      opera-tion                   operation
1942-08-05   hyphen_join      ex-pedition                  expedition
1942-08-05   hyphen_join      construc-tion                construction
1942-08-05   hyphen_join      recommenda-tions             recommendations
1942-08-05   hyphen_join      bombard-ment                 bombardment
1942-08-05   hyphen_join      post-pone                    postpone
1942-08-05   hyphen_join      fur-ther                     further
1942-08-05   hyphen_join      com-bat                      combat
1942-08-05   hyphen_join      reconnais-sance              reconnaissance
1942-08-07   hyphen_join      ex-ception                   exception
1942-08-08   hyphen_join      in-sufficient                insufficient
1942-08-08   hyphen_join      appar-ently                  apparently
1942-08-10   hyphen_join      satisfact-ory                satisfactory
1942-08-10   hyphen_join      form-ing                     forming
1942-08-11   phrase_norm      Cominch                      COMINCH
1942-08-11   phrase_norm      Cominch                      COMINCH
1942-08-11   hyphen_join      re-quests                    requests
1942-08-11   hyphen_join      com-pletely                  completely
1942-08-11   hyphen_join      cur-rent                     current
1942-08-11   hyphen_join      ar-riving                    arriving
1942-08-11   digit_sub        le3s                         legs
1942-08-12   phrase_norm      Cominch                      COMINCH
1942-08-12   hyphen_join      cur-rent                     current
1942-08-12   hyphen_join      ar-riving                    arriving
1942-08-12   rn_m             amrnunition                  ammunition
1942-08-12   symbol_repair    p~c                          pac
1942-08-12   stray_symbol     up~to                        upto
1942-08-14   phrase_norm      Cominch                      COMINCH
1942-08-14   hyphen_join      un-loading                   unloading
1942-08-15   phrase_norm      Cominch                      COMINCH
1942-08-20   phrase_norm      Cominch                      COMINCH
1942-08-20   phrase_norm      Cominch                      COMINCH
1942-08-20   hyphen_join      chang-ing                    changing
1942-08-20   hyphen_join      in-dicates                   indicates
1942-08-20   hyphen_join      ves-sels                     vessels
1942-08-22   phrase_norm      Cominch                      COMINCH
1942-08-22   hyphen_join      pre-vent                     prevent
1942-08-22   hyphen_join      opera-tion                   operation
1942-08-22   hyphen_join      pre-viously                  previously
1942-08-23   phrase_norm      Cominch                      COMINCH
1942-08-23   phrase_norm      Cominch                      COMINCH
1942-08-23   phrase_norm      Cominch                      COMINCH
1942-08-23   phrase_norm      Cominch                      COMINCH
1942-08-23   hyphen_join      re-inforcements              reinforcements
1942-08-23   hyphen_join      with-drawal                  withdrawal
1942-08-23   symbol_repair    sug~ested                    suggested
1942-08-23   stray_symbol     t~e                          te
1942-08-23   symbol_repair    si~htings                    sightings
1942-08-23   stray_symbol     ne~ds                        neds
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   phrase_norm      Cominch                      COMINCH
1942-08-24   hyphen_join      is-sued                      issued
1942-08-24   hyphen_join      informa-tion                 information
1942-08-24   hyphen_join      opera-tion                   operation
1942-08-24   hyphen_join      pas-sengers                  passengers
1942-08-24   hyphen_join      re-ported                    reported
1942-08-24   hyphen_join      Re-quest                     Request
1942-08-24   hyphen_join      in-formation                 information
1942-08-24   hyphen_join      ad-dressees                  addressees
1942-08-24   hyphen_join      at-trition                   attrition
1942-08-24   hyphen_join      es-timate                    estimate
1942-08-24   hyphen_join      fol-lows                     follows
1942-08-24   hyphen_join      mater-ial                    material
1942-08-24   hyphen_join      trans-port                   transport
1942-08-24   hyphen_join      al-ready                     already
1942-08-24   hyphen_join      at-trition                   attrition
1942-08-24   hyphen_join      Ac-cording                   According
1942-08-24   hyphen_join      con-trol                     control
1942-08-24   hyphen_join      re-inforcements              reinforcements
1942-08-24   hyphen_join      with-drawal                  withdrawal
1942-08-24   digit_sub        ni3s                         nigs
1942-08-26   phrase_norm      Cominch                      COMINCH
1942-08-26   hyphen_join      elemen-tary                  elementary
1942-08-26   hyphen_join      cap-tured                    captured
1942-08-28   phrase_norm      Cominch                      COMINCH
1942-08-28   hyphen_join      Mar-shall                    Marshall
1942-08-28   hyphen_join      con-sisting                  consisting
1942-08-28   hyphen_join      dif-ficulty                  difficulty
1942-08-28   hyphen_join      con-structed                 constructed
1942-08-28   hyphen_join      car-rier                     carrier
1942-08-31   phrase_norm      Cominch                      COMINCH
1942-08-31   hyphen_join      ab-solutely                  absolutely
1942-08-31   hyphen_join      re-place                     replace
1942-08-31   hyphen_join      assign-ed                    assigned
1942-08-31   hyphen_join      forth-coming                 forthcoming
1942-08-31   hyphen_join      battle-ship                  battleship
1942-08-31   hyphen_join      Concen-tration               Concentration
1942-08-31   hyphen_join      com-pleted                   completed
1942-08-31   hyphen_join      pene-trate                   penetrate
1942-08-31   hyphen_join      re-quisite                   requisite
1942-08-31   hyphen_join      win-ning                     winning
1942-08-31   hyphen_join      dis-credit                   discredit
1942-08-31   hyphen_join      rela-tive                    relative
1942-08-31   hyphen_join      oper-ate                     operate
1942-08-31   hyphen_join      prob-ably                    probably
1942-08-31   hyphen_join      ef-fort                      effort
1942-08-31   hyphen_join      in-evitable                  inevitable
1942-08-31   hyphen_join      cap-ture                     capture
1942-08-31   hyphen_join      Suf-fice                     Suffice
1942-08-31   hyphen_join      out-side                     outside
1942-08-31   hyphen_join      regi-ments                   regiments
1942-08-31   hyphen_join      con-solidating               consolidating
1942-08-31   hyphen_join      for-ces                      forces
1942-08-31   hyphen_join      con-tinue                    continue
1942-08-31   hyphen_join      dis-covered                  discovered
1942-08-31   hyphen_join      en-gaged                     engaged
1942-08-31   hyphen_join      ceil-ing                     ceiling
1942-08-31   hyphen_join      re-action                    reaction
1942-08-31   hyphen_join      posi-tions                   positions
1942-08-31   hyphen_join      in-cluded                    included
1942-08-31   hyphen_join      car-riers                    carriers
1942-08-31   hyphen_join      Un-loading                   Unloading
1942-08-31   hyphen_join      sub-marines                  submarines
1942-08-31   hyphen_join      Sep-tember                   September
1942-08-31   hyphen_join      sur-face                     surface
1942-08-31   hyphen_join      South-west                   Southwest
1942-08-31   hyphen_join      embarrass-ment               embarrassment
1942-08-31   hyphen_join      in-cluding                   including
1942-08-31   hyphen_join      recap-tured                  recaptured
1942-08-31   stray_punct      destro;y                     destroy
1942-08-31   stray_punct_prefix .Vater                       Vater
1942-08-31   stray_punct_prefix .consider                    consider
1942-08-31   rn_m             Arny                         Amy
1942-08-31   symbol_repair    r\m                          ram
1942-09-03   phrase_norm      Cominch                      COMINCH
1942-09-03   phrase_norm      Cominch                      COMINCH
1942-09-03   phrase_norm      Cominch                      COMINCH
1942-09-03   phrase_norm      Cominch                      COMINCH
1942-09-03   hyphen_join      fol-lowing                   following
1942-09-03   hyphen_join      reinforce-ments              reinforcements
1942-09-03   hyphen_join      per-mission                  permission
1942-09-03   hyphen_join      trans-ports                  transports
1942-09-03   hyphen_join      in-tensive                   intensive
1942-09-03   hyphen_join      ad-dressees                  addressees
1942-09-03   hyphen_join      trail-ing                    trailing
1942-09-03   hyphen_join      practica-ble                 practicable
1942-09-03   hyphen_join      sys-tem                      system
1942-09-03   hyphen_join      Ap-proximately               Approximately
1942-09-03   hyphen_join      dir-ected                    directed
1942-09-03   hyphen_join      accumulat-ing                accumulating
1942-09-03   hyphen_join      operat-ing                   operating
1942-09-03   hyphen_join      sup-port                     support
1942-09-03   hyphen_join      occupa-tion                  occupation
1942-09-03   hyphen_join      trans-ports                  transports
1942-09-03   hyphen_join      situa-tion                   situation
1942-09-03   hyphen_join      air-craft                    aircraft
1942-09-03   hyphen_join      air-craft                    aircraft
1942-09-03   hyphen_join      opera-tions                  operations
1942-09-03   hyphen_join      opera-tions                  operations
1942-09-03   hyphen_join      screen-ing                   screening
1942-09-03   hyphen_join      ar-rived                     arrived
1942-09-03   hyphen_join      at-tacked                    attacked
1942-09-03   hyphen_join      Re-quest                     Request
1942-09-03   hyphen_join      cor-rect                     correct
1942-09-03   hyphen_join      re-duced                     reduced
1942-09-03   hyphen_join      ac-company                   accompany
1942-09-03   hyphen_join      leak-ing                     leaking
1942-09-03   stray_punct      chart.es                     chartes
1942-09-03   stray_punct_prefix .rill                        rill
